x,y,z,vx,vy,vz,mass
52.058840301759346,92.04940287650058,16.79926852770054,1.1267054247495225,-0.46965428235943574,-1.253199020741669,3.082465424158074
29.570800197977974,51.972316494367654,62.678553006792505,0.298509967552533,-0.7793802058554826,1.231583707050362,9.054925287701357
60.13746318917407,2.1421746937896002,73.24129893473349,-0.42689997676952135,0.7197419338664781,-0.6853641866936884,2.3260176694112698
22.9791377297616,52.967213852719276,84.34215491593588,0.6225997059225575,0.022856525417601775,0.749197685225576,1.9653839979160885
82.23847045282562,44.94582429024827,90.01119731534241,-0.8498241984317266,-0.08145162595332354,0.37980337405450626,4.090273911024205
96.46333807519137,23.880153096581413,49.32712607700241,0.2861384732819472,1.7076821818174237,0.7452252421576321,3.6674847766426346
9.484674134351467,31.66242643553183,71.79274433437655,0.13518897799711543,-0.4225912699822782,0.4115336696327893,9.082349306003861
50.07615755838199,56.8773342142189,17.094072495686994,-0.6303176485966402,0.3538946481704164,-0.45422360114246413,3.4334983656718085
77.66912578305786,64.58802168440924,7.081692610536083,-2.0864042593390244,2.0455839406665453,0.5675367857478228,8.984342928337337
58.09275459234065,34.32533694749089,15.908169395945372,0.7528984935668662,-0.03737284558422786,1.4070928327773473,4.554989185662297
50.188840134804366,78.61723381682211,66.04028281453532,0.7531643189190653,-0.4035622392829649,-0.3861126683177011,7.0281635720733435
6.861933476265703,46.25430178997738,8.130039159658809,-0.8953332627482485,-0.06349462359094843,1.5700160390268194,3.24748161026204
49.84982491898964,81.17378215887696,77.69682323584736,0.3588957150451317,-0.5346214509134886,0.26426073072147443,4.705011686090157
65.52665152184703,60.25666051158417,13.023202165168602,0.10179054028710396,-1.0439041024725404,0.0735750402788965,4.708084843610968
21.578255999211372,65.84264970903229,60.321598297283664,0.4426508945585083,-0.7202584978903015,-0.2456684410938499,1.847024068775548
97.01909843862711,69.14545516097607,14.466979404098623,-0.12064927183560444,-0.46459802646579823,-1.2075048067351963,6.498648561567473
51.51307874769255,90.99770156257651,14.768265065284336,1.7416399797460147,0.9363536830695209,0.6378405665381053,6.396511428838199
46.569094366906896,42.96789700521111,50.26650646379623,-1.5461682191876007,-1.738248794106107,-0.6643172444483939,9.785827178233584
12.506252717606204,89.0967310655429,92.79717983820997,0.23091853822069922,0.49226536458994374,-0.8031113385416904,6.354401502297549
56.818987365270345,57.044528204417674,21.68164372395821,0.0970745294634436,0.7289375876055565,-0.582443478356592,6.794090970548568
43.122657426157964,43.15421269904931,83.71974149162543,-0.6451290114187158,0.5373104935995049,-1.1906320500269616,2.1460599840603827
92.68303935370355,77.53035012639728,29.710408106998564,0.7047112353356287,-0.8817914316381165,1.7569024760310046,4.648845283822502
