x,y,z,vx,vy,vz,mass
69.2882734274748,56.063598456493736,17.217548260694116,-0.9134142415295221,1.5809572485120305,-0.22740605932893698,7.1259874063543265
56.82942981357751,19.55843131397067,3.9873558238615714,0.8002498384097103,-1.1665185219452467,-1.0365373826199176,4.1023114295602054
29.233924111912767,28.273926179571028,15.166344245574326,-0.2637276996020382,-0.07634492582728405,-0.47062015170410604,4.33872356108485
14.945061561379946,58.17769713912335,97.34578950532749,-0.9978398163663631,-0.4561844658373736,-0.6584648355083279,1.678719464176921
61.113748484798116,76.68923125036264,72.24222537890894,0.08985364240790294,0.5207206177869583,-1.1400099827455181,4.6541071244247085
37.48191276303342,7.5204258619264275,16.652553570852945,-1.060341026056586,-0.795352375408332,-0.20506432679352737,8.928310715881192
27.938715411525273,47.050308915285164,88.54569540193243,-0.7498545403817053,1.206292201481004,-0.012964447276593826,3.9364086389451844
51.86099237872111,29.67657901279771,99.11983750925091,0.19053316016662405,0.4428162988057138,-0.1534127955977253,8.450841013460327
40.77296436483314,6.731296147190524,35.98879124740828,3.0564577767957464,0.5050357021256935,0.6091594017727289,7.390354343283713
81.4171867356767,91.34964038703548,80.43052910915056,1.0089259280116736,0.06319705229039621,2.0419545851028222,4.108870833482166
26.602880231430646,23.301985566862893,4.057772912359548,-0.033915177693339585,-0.5795961215498874,-1.8898512547346602,5.475116885571994
72.96865012189984,54.655824069611434,31.808035219485976,-0.6622792352085192,-2.4590460670881487,1.3189970427275965,4.571126413126779
31.572818383338884,21.669302288597848,61.56868227541762,-1.1192820806548047,0.15977681083747294,-0.516127283203711,8.443933210387335
89.96622351329299,11.413902123297593,62.84610167406295,-0.7200048893217414,0.2586514798272376,1.3574779280627576,4.042153529246342
61.45092788512243,68.81637049800194,2.443607212539789,1.1975103354393049,0.008134620672370764,-0.8309938942479403,9.119805387413571
7.987473220229157,2.26790027736945,32.647409337360465,1.013724725353139,0.8719091104567057,-0.11779315801675065,2.871201442881329
93.60672475663631,35.82065292902315,56.60486158072825,0.9252935608110234,1.0777337979517307,-1.540905197561597,2.674270675280074
3.207198139550882,73.3360070241862,94.24482007451574,0.6728174542597458,-0.8119925814776346,2.302674194382595,9.288725049090361
66.5531237445984,28.78259358401819,74.3907064549343,-0.17622237196546497,-1.3223245708858136,-0.8210199560474236,3.069720627366216
24.917198829219146,82.66982821117,88.03658215622296,-0.7514859789502684,1.5484148227746815,0.5425555935396812,2.976185348584356
72.27496726251587,7.28055908880505,18.041222407984534,-0.10772224761819908,-0.7565978801165946,0.0612973286193678,8.824466007225466
99.73675894494392,25.184562988028738,72.1363885697612,-0.6133026506323677,0.32311630122163854,0.3523827233852446,8.261691567797683
50.19068944047128,69.36953257907422,97.03937196532765,0.8273572247196975,0.6024934747565025,-0.03905717061483612,2.2195426699856315
5.812739069493134,75.53795659214906,44.36264182532338,-0.16154665537577678,0.7017602767300256,0.09782715999727103,9.768622857818464
3.77466472859187,94.22450343380294,87.41879160369884,-1.1592773043344198,-0.4176058569713288,-0.23603992112000546,1.1508016204346712
61.46418872441166,6.902752111541776,33.50449536550272,0.5385961240577065,0.11835123564544273,0.013127583993313006,5.834346330467398
28.418892614268465,1.841345445439302,8.016833377140697,0.38750159273445084,-1.078228842956931,1.2123058678223202,1.7896576045938928
75.83191374024386,54.61640662438565,49.93271707863776,-1.7816181931021613,0.09344710759958823,-2.129547423910497,3.3519331747471743
66.82252425577332,65.73347400246573,19.946919120190397,0.9440705355878481,0.5154655517861091,-0.6644691843898772,1.9522623729138109
30.457213983363474,98.47128712978629,86.21684425849456,-1.185285084513318,0.7009111319890444,0.8364339568248343,6.434451169505936
24.496232718139023,17.6911831956563,64.47221438313129,-1.4293075320888389,0.1853912353171065,-0.5454242833906671,3.1026869394127825
5.255290138999403,81.51834116791925,73.01401593034142,1.2687413189566712,-2.224262816733551,0.8743297446134967,5.487616554179182
0.26878670313416064,37.25632073838662,84.0178679649783,0.9440031316378817,0.6432749247328731,0.5977081246247652,5.8281789591474515
26.225727285129942,28.22550194465414,27.37683856062729,-1.2511458391750996,1.3886336435160205,0.21807258745598043,8.161329758011728
14.465864647300485,45.59954808543605,67.71284396371561,-0.3642703159765014,1.0023579189421197,1.6565807480242882,7.3882247539305625
71.13082820919921,5.387428085944901,62.12429782431289,-0.46916739661975315,2.515844389759165,-1.1460897862183828,7.319706208438715
40.463601873997234,28.866584797495996,70.25694260724677,0.08482741840475726,-0.5267910515591797,1.7941505360234804,6.596668107579639
53.55847322768871,18.485775194037824,80.72382072521907,1.5391530336975552,1.4709324782521267,0.15962601959939535,9.352114565760907
14.253326965496482,96.6352673550303,10.38697344125743,-0.0630140711030618,0.7654429803584675,0.5287644595494153,6.93717398629194
85.83698517151335,71.2996540419799,54.49149218325512,-0.049055261938416334,0.4133179903541868,0.4900538264901663,5.626386773721654
42.065820341973605,35.630323631590265,88.92717361068827,-0.09312472359850196,-1.806569677572201,0.9304971005157098,4.933750145631119
68.00571723004086,77.14843191522966,88.98315669432188,-0.1097756130530631,1.3142167985210291,1.2056480327836703,9.427529580426398
84.8961456227044,1.0269831816820951,97.13806075016338,-2.0001528864185643,1.4636084111934344,0.983136609355998,4.969569080718047
33.46719213570153,29.44718545559818,47.42988428494485,-0.6443775822514712,1.5270605054931872,-1.648111407264115,1.2049018550116657
70.22557042928328,19.919705002723564,25.520662062621746,1.0809971748906344,-1.4463287082228153,0.6707477589088077,6.725188535731589
41.0313687269362,52.23829210001391,30.308802659050617,0.18125573613643414,-1.0002400720333966,-1.4934711945932788,6.15579703270372
25.38240061390805,73.24234529452009,78.99096285703278,0.826503129411335,0.0671888688539633,-0.7927228984802731,8.589310213098884
90.92919237163653,34.86600017162117,72.50335346181491,-2.8073414461148696,0.6076090462736474,-0.49473505780989463,9.310793874176195
13.44798121532148,31.19363692932091,63.37533977430675,1.211406584204115,-1.01019036517178,-2.1212811039387427,1.7965753910130977
6.272912756643912,64.55578122972632,37.01805434846073,-0.7794350595822255,1.0001097345887213,-0.21774805659657642,1.3651256944091361
49.918963931913574,5.503896639084271,91.61151000918733,0.19532023044791771,-1.843075076911636,-0.8712268389665214,8.860690745226542
45.7013049707983,49.24114397098048,46.347119289697794,-0.10037152539570734,1.3396804667382571,-1.8108052553436371,9.216370120487799
85.31061522553759,25.156927577678612,12.798025892279707,0.7459471923203951,-1.83174224431662,-1.264381712910937,1.750998681267316
62.56832475581922,92.26508285556935,48.39326798237171,-1.519289586850112,-2.3147934563071986,1.0970273011471425,3.6600688390519327
3.370922546488353,34.590543235984526,14.11113519928946,0.31581894202233257,1.1468136342402613,0.5188065385346456,2.459566915038817
21.609743956908577,70.79998739049536,4.0359338676866034,-0.1252887749388281,-1.3665299749454498,-0.46335771877246174,8.896543091515483
0.7965954866107294,91.44401277797787,63.59205598038859,0.5690529869652832,0.42545253876556904,-0.9840623752397905,9.932346208095327
29.236072841184402,34.8080710312819,84.78858974851381,-0.22284170469526138,-0.6000949662411811,-1.3467011350211429,4.781707849270353
55.08300211510901,80.70589824186276,84.60937882730178,0.3241293138057472,0.002705729151578607,0.10730180522811368,4.4745481023702
32.433915252311664,47.61104642077315,50.454386205902836,-1.188689633897532,0.016975234953667987,1.6221788764201504,2.504747666772209
45.88401828744557,2.4930347521587737,4.133928368065831,0.4559424877655217,1.2447536504391434,-1.1446003731584329,7.869627065026715
13.700336546093517,8.762397876981199,86.52736299626173,-0.9968710718221261,1.7587085056223641,-0.20433903443551124,1.0000735076520364
19.974804743241826,44.39343055672467,50.7651409296458,0.4767670222829705,0.7586960210950754,1.376669888683295,6.663456932311709
85.2169489323631,22.493708661102175,41.18221243796628,1.5777690079581106,0.5551776335171368,1.3950034337921873,8.548269665626414
5.487150711823707,37.91698260680628,40.14714702225161,-0.5094199328563225,0.3828519831456503,-1.0482658334265849,7.951395461551385
16.803377629343995,21.438685678826065,75.71649577634565,0.0634956887755133,0.629978002443342,-1.7958485684876848,8.629957358775105
26.098584986804795,66.90844932056066,57.00063436314503,1.2925392397829176,-0.2418421204115243,0.9726588834673603,9.587155260242566
32.85436941591049,17.0774244103293,58.520430783102775,-1.7483645448904892,-0.6702612505954675,0.7190205223391481,5.164432390929771
15.30968313217198,51.282603981897026,52.87869719842298,-0.49453695684062676,-0.8162804275388021,-1.0078500847035161,8.66810137286106
79.52338291527485,31.41079349700092,28.833468757316496,-0.7655380532414541,-0.6600236165235144,-1.6823894857508241,3.013745477795783
94.42213695952242,27.743674668681184,4.875221827519216,0.6950808334396569,1.6777117348160075,1.7435571359123032,1.2560533850130047
38.60845761010552,67.30384611561361,42.726460875587556,0.44134280495437084,0.5810321485526574,-0.14870569807582293,2.3178071624593186
52.811097219116874,78.52159978708254,91.25436418055888,0.41948062236331035,-1.1414758552819269,-0.2669073498038124,6.71894873153135
20.019725407618672,94.3673530571703,92.50457224725763,1.6341111717772179,-0.4681755462777208,0.12889783573264157,9.724517206366276
7.562276260612677,13.18019830756203,28.697129314161764,-0.8802632239333059,-1.0957430483232622,0.9368038735493674,3.2909373792473224
66.63506528816747,50.12415135867114,29.564056933228045,0.22724385650108073,0.5102604431460679,1.8014354469039688,9.35992083809852
91.73562727349504,26.28335138486806,9.222809022085354,0.240043640577923,-0.89688316063225,0.5344457999983789,6.012208868466489
89.79028217250176,41.0921029558409,5.402328989272931,-1.4746869875055766,2.305181096333426,0.9719002468134708,3.425477539231289
32.37295700291804,56.72168318529079,47.2918114233235,-0.19463863572037537,0.17316555313970766,-0.6611465938900271,1.1313819387095703
42.95917867895779,64.85876047403057,75.28211761179627,0.5832068627702901,0.6722464932856029,0.1577640764482607,8.055075252281004
29.181463141922094,58.0832331954937,44.85222234206812,-0.4410606570085494,-1.0253594223507678,-0.08161711598296817,7.1967451922984385
84.87772294450315,24.55004300639133,36.66325475939593,1.9828256996029927,0.3356273904653936,0.626689719349143,4.896276901408089
81.77973728751553,81.11116004826518,40.910372348218296,-1.7127962199472389,1.946627975848781,-1.8758773481111413,6.882500669827071
53.438366173551934,96.09314463010506,27.581240432731203,0.02424436276986024,-1.038066129621666,1.259209886063422,3.44774066104602
